company_id,year,roe_difference,roce_difference,category
HEROMOTOCO,Mar 2021,2.9499999999999993,10.05,Formula Difference
HEROMOTOCO,Mar 2022,7.300000000000001,14.400000000000002,Formula Difference
HEROMOTOCO,Mar 2023,5.190000000000001,12.290000000000003,Formula Difference
HEROMOTOCO,Mar 2024,0.8599999999999994,7.960000000000001,Formula Difference
HINDALCO,Mar 2014,4.789999999999999,5.890000000000001,Formula Difference
HINDALCO,Mar 2015,9.52,10.620000000000001,Formula Difference
HINDALCO,Mar 2016,11.93,13.030000000000001,Formula Difference
HINDALCO,Mar 2017,6.109999999999999,7.210000000000001,Formula Difference
HINDALCO,Mar 2021,4.969999999999999,6.07,Formula Difference
HINDALCO,Mar 2022,7.359999999999999,6.259999999999998,Formula Difference
HINDUNILVR,Mar 2013,113.8,106.8,Formula Difference
HINDUNILVR,Mar 2014,91.64999999999999,84.64999999999999,Formula Difference
HINDUNILVR,Mar 2015,88.47,81.47,Formula Difference
HINDUNILVR,Mar 2016,42.95,35.95,Formula Difference
HINDUNILVR,Mar 2017,46.379999999999995,39.379999999999995,Formula Difference
HINDUNILVR,Mar 2018,51.59,44.59,Formula Difference
HINDUNILVR,Mar 2019,56.83,49.83,Formula Difference
HINDUNILVR,Mar 2020,61.89999999999999,54.89999999999999,Formula Difference
HINDUNILVR,Mar 2021,3.419999999999998,10.419999999999998,Formula Difference
HINDUNILVR,Mar 2022,2.0799999999999983,9.079999999999998,Formula Difference
HINDUNILVR,Mar 2023,0.03999999999999915,7.039999999999999,Formula Difference
HINDUNILVR,Mar 2024,0.129999999999999,7.129999999999999,Formula Difference
ICICIBANK,Mar 2013,4.07,7.130000000000001,Formula Difference
ICICIBANK,Mar 2014,3.5200000000000014,7.68,Formula Difference
ICICIBANK,Mar 2015,3.5200000000000014,7.68,Formula Difference
ICICIBANK,Mar 2016,7.190000000000001,4.01,Formula Difference
ICICIBANK,Mar 2017,7.960000000000001,3.24,Formula Difference
ICICIBANK,Mar 2018,10.57,0.6300000000000008,Formula Difference
ICICIBANK,Mar 2019,13.82,2.619999999999999,Formula Difference
ICICIBANK,Mar 2020,9.67,1.5300000000000011,Formula Difference
ICICIBANK,Mar 2021,5.880000000000001,5.32,Formula Difference
ICICIBANK,Mar 2022,4.220000000000001,6.98,Formula Difference
ICICIBANK,Mar 2023,2.2699999999999996,8.930000000000001,Formula Difference
ICICIBANK,Mar 2024,0.8100000000000023,10.389999999999999,Formula Difference
ICICIGI,Mar 2016,1.3399999999999999,6.84,Formula Difference
ICICIGI,Mar 2022,3.17,8.67,Formula Difference
ICICIGI,Mar 2023,0.4499999999999993,5.949999999999999,Formula Difference
ICICIGI,Mar 2024,1.2799999999999994,6.779999999999999,Formula Difference
ICICIPRULI,Mar 2013,30.18,29.5,Formula Difference
ICICIPRULI,Mar 2014,27.54,26.86,Formula Difference
ICICIPRULI,Mar 2015,23.08,22.4,Formula Difference
ICICIPRULI,Mar 2016,22.93,22.25,Formula Difference
ICICIPRULI,Mar 2017,18.19,17.51,Formula Difference
ICICIPRULI,Mar 2018,16.56,15.879999999999999,Formula Difference
ICICIPRULI,Mar 2019,8.509999999999998,7.829999999999998,Formula Difference
ICICIPRULI,Mar 2020,6.719999999999999,6.039999999999999,Formula Difference
INDUSINDBK,Mar 2013,1.2899999999999991,5.98,Formula Difference
INDUSINDBK,Mar 2014,0.370000000000001,7.640000000000001,Formula Difference
INDUSINDBK,Mar 2015,1.6500000000000021,8.920000000000002,Formula Difference
INDUSINDBK,Mar 2017,1.3099999999999987,5.960000000000001,Formula Difference
INDUSINDBK,Mar 2018,0.06999999999999851,7.200000000000001,Formula Difference
INDUSINDBK,Mar 2021,8.66,1.3899999999999997,Formula Difference
INDUSINDBK,Mar 2022,5.529999999999999,1.7400000000000002,Formula Difference
INDUSINDBK,Mar 2023,1.67,5.6,Formula Difference
INDUSINDBK,Mar 2024,0.9499999999999993,6.32,Formula Difference
INFY,Mar 2013,6.98,15.18,Formula Difference
INFY,Mar 2014,7.870000000000001,16.07,Formula Difference
INFY,Mar 2015,7.41,15.61,Formula Difference
INFY,Mar 2016,9.95,18.15,Formula Difference
INFY,Mar 2017,10.990000000000002,19.19,Formula Difference
INFY,Mar 2018,7.109999999999999,15.309999999999999,Formula Difference
INFY,Mar 2019,8.07,16.27,Formula Difference
INFY,Mar 2020,6.379999999999999,14.579999999999998,Formula Difference
INFY,Mar 2021,6.359999999999999,14.559999999999999,Formula Difference
INFY,Mar 2022,2.41,10.61,Formula Difference
INFY,Mar 2023,0.16999999999999815,8.030000000000001,Formula Difference
INFY,Mar 2024,2.0100000000000016,10.21,Formula Difference
IOC,Mar 2013,19.69,15.559999999999999,Formula Difference
IOC,Mar 2014,15.180000000000001,11.049999999999999,Formula Difference
IOC,Mar 2015,18.36,14.229999999999999,Formula Difference
IOC,Mar 2016,11.64,7.509999999999998,Formula Difference
IOC,Mar 2017,5.470000000000002,1.3399999999999999,Formula Difference
IOC,Mar 2018,5.57,1.4399999999999977,Formula Difference
IOC,Mar 2019,10.080000000000002,5.949999999999999,Formula Difference
IOC,Mar 2020,27.41,23.279999999999998,Formula Difference
IOC,Mar 2021,5.98,1.8499999999999979,Formula Difference
IOC,Mar 2022,6.170000000000002,2.039999999999999,Formula Difference
IOC,Mar 2023,17.060000000000002,12.929999999999998,Formula Difference
IRCTC,Mar 2015,10.899999999999999,24.299999999999997,Formula Difference
IRCTC,Mar 2016,5.530000000000001,18.93,Formula Difference
IRCTC,Mar 2017,11.299999999999997,24.699999999999996,Formula Difference
IRCTC,Mar 2018,17.259999999999998,30.659999999999997,Formula Difference
IRCTC,Mar 2019,11.549999999999997,24.949999999999996,Formula Difference
IRCTC,Mar 2020,1.3599999999999994,14.759999999999998,Formula Difference
IRCTC,Mar 2021,27.56,40.959999999999994,Formula Difference
IRCTC,Mar 2022,5.109999999999999,18.509999999999998,Formula Difference
IRCTC,Mar 2023,0.20000000000000284,13.199999999999996,Formula Difference
IRCTC,Mar 2024,6.0,19.4,Formula Difference
IRFC,Mar 2013,5.539999999999999,2.4299999999999997,Formula Difference
IRFC,Mar 2016,6.329999999999999,1.6399999999999997,Formula Difference
IRFC,Mar 2017,5.919999999999999,2.05,Formula Difference
IRFC,Mar 2018,1.0500000000000007,9.02,Formula Difference
IRFC,Mar 2021,1.3999999999999986,6.57,Formula Difference
IRFC,Mar 2022,1.1500000000000004,9.12,Formula Difference
IRFC,Mar 2023,0.10000000000000142,8.07,Formula Difference
IRFC,Mar 2024,0.6600000000000001,7.309999999999999,Formula Difference
ITC,Mar 2016,7.209999999999997,12.499999999999996,Formula Difference
ITC,Mar 2017,6.899999999999999,12.189999999999998,Formula Difference
ITC,Mar 2018,7.579999999999998,12.869999999999997,Formula Difference
ITC,Mar 2019,7.77,13.059999999999999,Formula Difference
ITC,Mar 2020,5.579999999999998,10.869999999999997,Formula Difference
ITC,Mar 2021,7.289999999999999,12.579999999999998,Formula Difference
ITC,Mar 2022,4.649999999999999,9.939999999999998,Formula Difference
ITC,Mar 2023,1.3099999999999987,6.599999999999998,Formula Difference
ITC,Mar 2024,1.6199999999999974,6.909999999999997,Formula Difference
JINDALSTEL,Mar 2014,5.709999999999999,4.809999999999999,Formula Difference
JINDALSTEL,Mar 2015,21.0,20.1,Formula Difference
JINDALSTEL,Mar 2016,23.619999999999997,22.72,Formula Difference
JINDALSTEL,Mar 2017,22.549999999999997,21.65,Formula Difference
JINDALSTEL,Mar 2018,19.42,18.52,Formula Difference
JINDALSTEL,Mar 2019,21.619999999999997,20.72,Formula Difference
JINDALSTEL,Mar 2020,15.34,14.44,Formula Difference
JINDALSTEL,Mar 2022,4.889999999999999,5.789999999999999,Formula Difference
JSWENERGY,Mar 2013,6.119999999999999,5.93,Formula Difference
JSWENERGY,Mar 2015,9.659999999999998,9.469999999999999,Formula Difference
JSWENERGY,Mar 2016,6.65,6.460000000000001,Formula Difference
JSWENERGY,Mar 2018,7.630000000000001,7.82,Formula Difference
JSWSTEEL,Mar 2013,6.22,7.919999999999999,Formula Difference
JSWSTEEL,Mar 2014,9.76,11.459999999999999,Formula Difference
JSWSTEEL,Mar 2015,3.9299999999999997,5.629999999999999,Formula Difference
JSWSTEEL,Mar 2016,14.2,15.899999999999999,Formula Difference
JSWSTEEL,Mar 2018,10.169999999999998,8.469999999999999,Formula Difference
JSWSTEEL,Mar 2019,9.96,8.260000000000002,Formula Difference
JSWSTEEL,Mar 2021,5.18,3.4800000000000004,Formula Difference
JSWSTEEL,Mar 2022,19.45,17.75,Formula Difference
JSWSTEEL,Mar 2023,5.36,7.06,Formula Difference
KOTAKBANK,Mar 2013,0.4399999999999995,6.8,Formula Difference
KOTAKBANK,Mar 2014,1.8599999999999994,5.38,Formula Difference
KOTAKBANK,Mar 2015,1.0899999999999999,6.1499999999999995,Formula Difference
KOTAKBANK,Mar 2017,2.0600000000000005,5.179999999999999,Formula Difference
KOTAKBANK,Mar 2020,2.1999999999999993,5.04,Formula Difference
KOTAKBANK,Mar 2023,1.75,5.489999999999999,Formula Difference
KOTAKBANK,Mar 2024,1.0899999999999999,6.1499999999999995,Formula Difference
LICI,Mar 2019,260.71,260.53,Formula Difference
LICI,Mar 2020,206.84999999999997,206.67,Formula Difference
LICI,Mar 2021,20.409999999999997,20.589999999999996,Formula Difference
LICI,Mar 2022,27.229999999999997,27.409999999999997,Formula Difference
LICI,Mar 2023,14.25,14.07,Formula Difference
LICI,Mar 2024,14.159999999999997,14.339999999999996,Formula Difference
LODHA,Mar 2011,24.779999999999998,24.379999999999995,Formula Difference
LODHA,Mar 2012,23.140000000000004,22.740000000000002,Formula Difference
LODHA,Mar 2015,13.530000000000001,13.13,Formula Difference
LODHA,Mar 2016,6.990000000000002,6.590000000000002,Formula Difference
LODHA,Mar 2019,32.099999999999994,31.699999999999996,Formula Difference
LODHA,Mar 2020,5.600000000000001,5.200000000000001,Formula Difference
LODHA,Mar 2021,9.66,10.059999999999999,Formula Difference
LODHA,Mar 2023,6.829999999999999,7.2299999999999995,Formula Difference
LT,Mar 2013,384.65999999999997,377.96999999999997,Formula Difference
LT,Mar 2014,292.93,286.24,Formula Difference
LT,Mar 2015,234.62,227.93,Formula Difference
LT,Mar 2016,205.6,198.91,Formula Difference
LT,Mar 2017,195.81,189.12,Formula Difference
LT,Mar 2018,196.87,190.18,Formula Difference
LT,Mar 2019,198.32,191.63,Formula Difference
LT,Mar 2020,191.1,184.41,Formula Difference
LT,Mar 2021,166.41,159.72,Formula Difference
LT,Mar 2022,62.43,55.74,Formula Difference
LT,Mar 2023,65.03,58.339999999999996,Formula Difference
LT,Mar 2024,67.18,60.49,Formula Difference
LTIM,Mar 2013,15.93,7.869999999999997,Formula Difference
LTIM,Mar 2014,35.82,27.759999999999998,Formula Difference
LTIM,Mar 2015,11.920000000000002,3.8599999999999994,Formula Difference
LTIM,Mar 2016,13.300000000000004,5.240000000000002,Formula Difference
LTIM,Mar 2018,2.7699999999999996,5.290000000000003,Formula Difference
LTIM,Mar 2020,2.09,5.970000000000002,Formula Difference
LTIM,Mar 2021,0.490000000000002,7.57,Formula Difference
LTIM,Mar 2022,1.6099999999999994,6.450000000000003,Formula Difference
LTIM,Mar 2023,0.5399999999999991,7.520000000000003,Formula Difference
LTIM,Mar 2024,3.1400000000000006,11.200000000000003,Formula Difference
M&M,Mar 2013,2.700000000000003,6.289999999999999,Formula Difference
M&M,Mar 2015,4.909999999999998,13.9,Formula Difference
M&M,Mar 2016,4.5699999999999985,13.56,Formula Difference
M&M,Mar 2017,4.389999999999999,13.38,Formula Difference
M&M,Mar 2018,3.650000000000002,5.34,Formula Difference
M&M,Mar 2019,2.9399999999999977,11.93,Formula Difference
M&M,Mar 2020,18.79,27.78,Formula Difference
M&M,Mar 2021,14.349999999999998,23.34,Formula Difference
M&M,Mar 2022,2.599999999999998,11.59,Formula Difference
M&M,Mar 2023,2.1900000000000013,6.800000000000001,Formula Difference
M&M,Mar 2024,0.5500000000000007,8.440000000000001,Formula Difference
MARUTI,Mar 2013,2.7699999999999996,10.690000000000001,Formula Difference
MARUTI,Mar 2014,2.4700000000000006,10.390000000000002,Formula Difference
MARUTI,Mar 2015,0.08999999999999986,8.010000000000002,Formula Difference
MARUTI,Mar 2016,2.1999999999999993,5.720000000000002,Formula Difference
MARUTI,Mar 2018,2.7699999999999996,5.150000000000002,Formula Difference
MARUTI,Mar 2019,0.5,7.420000000000002,Formula Difference
MARUTI,Mar 2020,4.26,12.180000000000001,Formula Difference
MARUTI,Mar 2021,7.390000000000001,15.310000000000002,Formula Difference
MARUTI,Mar 2022,8.74,16.660000000000004,Formula Difference
MARUTI,Mar 2023,4.67,12.590000000000002,Formula Difference
MARUTI,Mar 2024,0.0,7.920000000000002,Formula Difference
MOTHERSON,Mar 2013,7.949999999999999,6.050000000000001,Formula Difference
MOTHERSON,Mar 2014,25.27,23.37,Formula Difference
MOTHERSON,Mar 2015,27.069999999999997,25.169999999999998,Formula Difference
MOTHERSON,Mar 2016,28.55,26.650000000000002,Formula Difference
MOTHERSON,Mar 2017,14.46,12.560000000000002,Formula Difference
MOTHERSON,Mar 2018,11.07,9.170000000000002,Formula Difference
MOTHERSON,Mar 2019,7.34,5.440000000000001,Formula Difference
MOTHERSON,Mar 2022,6.0600000000000005,7.959999999999999,Formula Difference
MOTHERSON,Mar 2023,4.36,6.259999999999999,Formula Difference
NAUKRI,Mar 2013,10.06,8.85,Formula Difference
NAUKRI,Mar 2014,6.49,5.279999999999999,Formula Difference
NAUKRI,Mar 2016,5.210000000000001,4.0,Formula Difference
NAUKRI,Mar 2017,5.140000000000001,6.35,Formula Difference
NAUKRI,Mar 2018,22.06,20.85,Formula Difference
NAUKRI,Mar 2019,20.84,19.630000000000003,Formula Difference
NAUKRI,Mar 2020,13.65,14.860000000000001,Formula Difference
NAUKRI,Mar 2021,23.84,22.630000000000003,Formula Difference
NAUKRI,Mar 2022,72.27,71.05999999999999,Formula Difference
NESTLEIND,Dec 2013,88.44000000000001,138.26,Formula Difference
NESTLEIND,Dec 2014,93.84,143.66,Formula Difference
NESTLEIND,Dec 2015,115.62000000000002,165.44,Formula Difference
NESTLEIND,Dec 2016,105.11000000000001,154.93,Formula Difference
NESTLEIND,Dec 2017,99.79000000000002,149.61,Formula Difference
NESTLEIND,Dec 2018,91.86000000000001,141.68,Formula Difference
NESTLEIND,Dec 2019,33.000000000000014,82.82000000000001,Formula Difference
NESTLEIND,Dec 2020,32.49000000000001,82.31,Formula Difference
NESTLEIND,Dec 2021,26.77000000000001,76.59,Formula Difference
NESTLEIND,Dec 2022,38.38000000000001,88.2,Formula Difference
NESTLEIND,Dec 2023,13.65000000000002,63.47000000000001,Formula Difference
NESTLEIND,Mar 2024,17.860000000000014,67.68,Formula Difference
ONGC,Mar 2015,4.51,9.9,Formula Difference
ONGC,Mar 2016,7.7,13.09,Formula Difference
ONGC,Mar 2018,1.540000000000001,6.9300000000000015,Formula Difference
ONGC,Mar 2020,8.73,14.120000000000001,Formula Difference
ONGC,Mar 2021,4.65,10.040000000000001,Formula Difference
ONGC,Mar 2023,2.6400000000000006,8.030000000000001,Formula Difference
PFC,Mar 2013,0.75,8.779999999999998,Formula Difference
PFC,Mar 2014,0.360000000000003,9.89,Formula Difference
PFC,Mar 2015,0.9699999999999989,8.559999999999999,Formula Difference
PFC,Mar 2016,2.3299999999999983,7.199999999999999,Formula Difference
PFC,Mar 2017,13.419999999999998,3.8900000000000006,Formula Difference
PFC,Mar 2018,2.59,12.119999999999997,Formula Difference
PFC,Mar 2019,7.330000000000002,16.86,Formula Difference
PFC,Mar 2020,0.3099999999999987,9.219999999999999,Formula Difference
PFC,Mar 2021,6.370000000000001,15.899999999999999,Formula Difference
PFC,Mar 2022,6.690000000000001,16.22,Formula Difference
PFC,Mar 2023,5.680000000000003,15.21,Formula Difference
PFC,Mar 2024,6.670000000000002,16.2,Formula Difference
PIDILITIND,Mar 2014,0.25,6.649999999999999,Formula Difference
PIDILITIND,Mar 2015,0.16000000000000014,7.059999999999999,Formula Difference
PIDILITIND,Mar 2016,7.789999999999999,0.8900000000000006,Formula Difference
PIDILITIND,Mar 2019,0.4299999999999997,7.329999999999998,Formula Difference
PIDILITIND,Mar 2021,2.6700000000000017,9.57,Formula Difference
PIDILITIND,Mar 2022,3.9499999999999993,10.849999999999998,Formula Difference
PIDILITIND,Mar 2023,4.93,11.829999999999998,Formula Difference
PIDILITIND,Mar 2024,2.0199999999999996,8.919999999999998,Formula Difference
PNB,Mar 2013,803.5999999999999,810.67,Formula Difference
PNB,Mar 2013,803.5999999999999,810.67,Formula Difference
PNB,Mar 2013,803.5999999999999,810.67,Formula Difference
PNB,Mar 2013,803.5999999999999,810.67,Formula Difference
PNB,Mar 2013,803.5999999999999,810.67,Formula Difference
PNB,Mar 2014,384.66,391.73,Formula Difference
PNB,Mar 2014,384.66,391.73,Formula Difference
PNB,Mar 2014,384.66,391.73,Formula Difference
PNB,Mar 2014,384.66,391.73,Formula Difference
PNB,Mar 2014,384.66,391.73,Formula Difference
PNB,Mar 2015,214.54000000000002,221.61,Formula Difference
PNB,Mar 2015,214.54000000000002,221.61,Formula Difference
PNB,Mar 2015,214.54000000000002,221.61,Formula Difference
PNB,Mar 2015,214.54000000000002,221.61,Formula Difference
PNB,Mar 2015,214.54000000000002,221.61,Formula Difference
PNB,Mar 2016,172.26,165.19,Formula Difference
PNB,Mar 2016,172.26,165.19,Formula Difference
PNB,Mar 2016,172.26,165.19,Formula Difference
PNB,Mar 2016,172.26,165.19,Formula Difference
PNB,Mar 2016,172.26,165.19,Formula Difference
PNB,Mar 2017,13.510000000000002,20.580000000000002,Formula Difference
PNB,Mar 2017,13.510000000000002,20.580000000000002,Formula Difference
PNB,Mar 2017,13.510000000000002,20.580000000000002,Formula Difference
PNB,Mar 2017,13.510000000000002,20.580000000000002,Formula Difference
PNB,Mar 2017,13.510000000000002,20.580000000000002,Formula Difference
PNB,Mar 2018,193.07,186.0,Formula Difference
PNB,Mar 2018,193.07,186.0,Formula Difference
PNB,Mar 2018,193.07,186.0,Formula Difference
PNB,Mar 2018,193.07,186.0,Formula Difference
PNB,Mar 2018,193.07,186.0,Formula Difference
PNB,Mar 2019,137.14999999999998,130.07999999999998,Formula Difference
PNB,Mar 2019,137.14999999999998,130.07999999999998,Formula Difference
PNB,Mar 2019,137.14999999999998,130.07999999999998,Formula Difference
PNB,Mar 2019,137.14999999999998,130.07999999999998,Formula Difference
PNB,Mar 2019,137.14999999999998,130.07999999999998,Formula Difference
PNB,Mar 2021,21.69,28.76,Formula Difference
PNB,Mar 2021,21.69,28.76,Formula Difference
PNB,Mar 2021,21.69,28.76,Formula Difference
PNB,Mar 2021,21.69,28.76,Formula Difference
PNB,Mar 2021,21.69,28.76,Formula Difference
PNB,Mar 2022,31.169999999999998,38.239999999999995,Formula Difference
PNB,Mar 2022,31.169999999999998,38.239999999999995,Formula Difference
PNB,Mar 2022,31.169999999999998,38.239999999999995,Formula Difference
PNB,Mar 2022,31.169999999999998,38.239999999999995,Formula Difference
PNB,Mar 2022,31.169999999999998,38.239999999999995,Formula Difference
PNB,Mar 2023,21.970000000000002,29.040000000000003,Formula Difference
PNB,Mar 2023,21.970000000000002,29.040000000000003,Formula Difference
PNB,Mar 2023,21.970000000000002,29.040000000000003,Formula Difference
PNB,Mar 2023,21.970000000000002,29.040000000000003,Formula Difference
PNB,Mar 2023,21.970000000000002,29.040000000000003,Formula Difference
PNB,Mar 2024,52.620000000000005,59.69,Formula Difference
PNB,Mar 2024,52.620000000000005,59.69,Formula Difference
PNB,Mar 2024,52.620000000000005,59.69,Formula Difference
PNB,Mar 2024,52.620000000000005,59.69,Formula Difference
PNB,Mar 2024,52.620000000000005,59.69,Formula Difference
POWERGRID,Mar 2014,5.890000000000001,0.08999999999999986,Formula Difference
POWERGRID,Mar 2014,5.890000000000001,0.08999999999999986,Formula Difference
POWERGRID,Mar 2015,5.869999999999999,0.06999999999999851,Formula Difference
POWERGRID,Mar 2015,5.869999999999999,0.06999999999999851,Formula Difference
POWERGRID,Mar 2016,5.449999999999999,0.3500000000000014,Formula Difference
POWERGRID,Mar 2016,5.449999999999999,0.3500000000000014,Formula Difference
POWERGRID,Mar 2022,3.0700000000000003,8.870000000000001,Formula Difference
POWERGRID,Mar 2022,3.0700000000000003,8.870000000000001,Formula Difference
POWERGRID,Mar 2023,0.4299999999999997,5.370000000000001,Formula Difference
POWERGRID,Mar 2023,0.4299999999999997,5.370000000000001,Formula Difference
RECLTD,Mar 2013,0.3299999999999983,11.870000000000001,Formula Difference
RECLTD,Mar 2014,0.5899999999999999,12.79,Formula Difference
RECLTD,Mar 2015,0.8900000000000006,11.309999999999999,Formula Difference
RECLTD,Mar 2016,2.5,9.7,Formula Difference
RECLTD,Mar 2017,3.4499999999999993,8.75,Formula Difference
RECLTD,Mar 2018,8.54,3.66,Formula Difference
RECLTD,Mar 2019,5.579999999999998,6.620000000000001,Formula Difference
RECLTD,Mar 2020,8.149999999999999,4.050000000000001,Formula Difference
RECLTD,Mar 2021,3.0599999999999987,9.14,Formula Difference
RECLTD,Mar 2022,2.6400000000000006,9.559999999999999,Formula Difference
RECLTD,Mar 2023,2.9899999999999984,9.21,Formula Difference
RECLTD,Mar 2024,1.8000000000000007,10.399999999999999,Formula Difference
SBILIFE,Mar 2013,11.030000000000001,9.830000000000002,Formula Difference
SBILIFE,Mar 2014,9.690000000000001,8.490000000000002,Formula Difference
SBILIFE,Mar 2015,8.09,6.890000000000001,Formula Difference
SBILIFE,Mar 2016,5.829999999999998,4.629999999999999,Formula Difference
SBILIFE,Mar 2017,5.199999999999999,4.0,Formula Difference
SBILIFE,Mar 2018,5.620000000000001,4.420000000000002,Formula Difference
SBILIFE,Mar 2019,5.52,4.32,Formula Difference
SHREECEM,Jun 2013,13.920000000000002,11.32,Formula Difference
SHREECEM,Jun 2015,4.129999999999999,6.73,Formula Difference
SHREECEM,Mar 2017,5.190000000000001,2.59,Formula Difference
SHREECEM,Mar 2022,4.93,7.530000000000001,Formula Difference
SHREECEM,Mar 2024,3.83,6.4300000000000015,Formula Difference
SHRIRAMFIN,Mar 2013,4.040000000000001,8.64,Formula Difference
SHRIRAMFIN,Mar 2018,2.7200000000000006,7.32,Formula Difference
SHRIRAMFIN,Mar 2022,5.470000000000001,0.870000000000001,Formula Difference
SIEMENS,Sep 2014,5.320000000000002,11.820000000000002,Formula Difference
SIEMENS,Sep 2016,23.729999999999997,17.229999999999997,Formula Difference
SIEMENS,Sep 2017,4.310000000000002,10.810000000000002,Formula Difference
SIEMENS,Sep 2018,8.240000000000002,14.740000000000002,Formula Difference
SIEMENS,Sep 2019,6.960000000000001,13.46,Formula Difference
SIEMENS,Sep 2020,11.000000000000002,17.5,Formula Difference
SIEMENS,Sep 2021,8.580000000000002,15.080000000000002,Formula Difference
SIEMENS,Sep 2022,5.810000000000002,12.310000000000002,Formula Difference
SIEMENS,Sep 2023,4.110000000000001,10.610000000000001,Formula Difference
SIEMENS,Sep 2024,1.4000000000000021,7.900000000000002,Formula Difference
SUNPHARMA,Mar 2013,6.440000000000001,5.84,Formula Difference
SUNPHARMA,Mar 2018,10.07,10.670000000000002,Formula Difference
SUNPHARMA,Mar 2019,8.95,9.55,Formula Difference
SUNPHARMA,Mar 2020,7.479999999999999,8.08,Formula Difference
SUNPHARMA,Mar 2021,11.809999999999999,12.41,Formula Difference
SUNPHARMA,Mar 2022,9.64,10.240000000000002,Formula Difference
TATACONSUM,Mar 2015,3.3500000000000005,5.63,Formula Difference
TATACONSUM,Mar 2016,8.91,11.19,Formula Difference
TATACONSUM,Mar 2020,4.99,7.27,Formula Difference
TATAMOTORS,Mar 2013,22.889999999999997,6.41,Formula Difference
TATAMOTORS,Mar 2014,27.979999999999997,1.3200000000000003,Formula Difference
TATAMOTORS,Mar 2015,24.389999999999997,4.91,Formula Difference
TATAMOTORS,Mar 2016,34.61,5.310000000000002,Formula Difference
TATAMOTORS,Mar 2017,36.379999999999995,7.080000000000002,Formula Difference
TATAMOTORS,Mar 2018,39.87,10.570000000000002,Formula Difference
TATAMOTORS,Mar 2019,97.13,67.83,Formula Difference
TATAMOTORS,Mar 2020,68.38,39.08,Formula Difference
TATAMOTORS,Mar 2021,73.65,44.35,Formula Difference
TATAMOTORS,Mar 2022,74.78,45.480000000000004,Formula Difference
TATAMOTORS,Mar 2023,43.46,14.16,Formula Difference
TATAMOTORS,Mar 2024,11.939999999999998,17.36,Formula Difference
TATAPOWER,Mar 2013,10.3,10.1,Formula Difference
TATAPOWER,Mar 2014,11.200000000000001,11.0,Formula Difference
TATAPOWER,Mar 2015,8.110000000000001,7.91,Formula Difference
TATASTEEL,Mar 2013,27.830000000000002,28.3,Formula Difference
TATASTEEL,Mar 2015,19.11,19.58,Formula Difference
TATASTEEL,Mar 2016,7.6899999999999995,8.16,Formula Difference
TATASTEEL,Mar 2017,17.57,18.04,Formula Difference
TATASTEEL,Mar 2018,22.599999999999998,22.13,Formula Difference
TATASTEEL,Mar 2019,6.680000000000001,6.210000000000001,Formula Difference
TATASTEEL,Mar 2020,4.949999999999999,5.42,Formula Difference
TATASTEEL,Mar 2022,29.929999999999996,29.459999999999997,Formula Difference
TATASTEEL,Mar 2024,11.879999999999999,12.35,Formula Difference
TCS,Mar 2013,36.0,27.779999999999994,Formula Difference
TCS,Mar 2014,38.779999999999994,25.0,Formula Difference
TCS,Mar 2015,39.099999999999994,24.68,Formula Difference
TCS,Mar 2016,33.72,30.059999999999995,Formula Difference
TCS,Mar 2017,30.05,33.73,Formula Difference
TCS,Mar 2018,29.88,33.9,Formula Difference
TCS,Mar 2019,34.769999999999996,29.009999999999998,Formula Difference
TCS,Mar 2020,38.05,25.729999999999997,Formula Difference
TCS,Mar 2021,37.15,26.629999999999995,Formula Difference
TCS,Mar 2022,42.61,21.169999999999995,Formula Difference
TCS,Mar 2023,46.26,17.519999999999996,Formula Difference
TCS,Mar 2024,50.419999999999995,13.36,Formula Difference
TECHM,Mar 2013,15.459999999999999,12.19,Formula Difference
TECHM,Mar 2013,15.459999999999999,12.19,Formula Difference
TECHM,Mar 2014,24.72,21.450000000000003,Formula Difference
TECHM,Mar 2014,24.72,21.450000000000003,Formula Difference
TECHM,Mar 2015,13.08,9.81,Formula Difference
TECHM,Mar 2015,13.08,9.81,Formula Difference
TECHM,Mar 2016,12.12,8.85,Formula Difference
TECHM,Mar 2016,12.12,8.85,Formula Difference
TECHM,Mar 2017,8.72,5.450000000000001,Formula Difference
TECHM,Mar 2017,8.72,5.450000000000001,Formula Difference
TECHM,Mar 2018,11.459999999999999,8.19,Formula Difference
TECHM,Mar 2018,11.459999999999999,8.19,Formula Difference
TECHM,Mar 2019,12.51,9.24,Formula Difference
TECHM,Mar 2019,12.51,9.24,Formula Difference
TECHM,Mar 2020,9.24,5.970000000000001,Formula Difference
TECHM,Mar 2020,9.24,5.970000000000001,Formula Difference
TECHM,Mar 2021,8.88,5.610000000000001,Formula Difference
TECHM,Mar 2021,8.88,5.610000000000001,Formula Difference
TECHM,Mar 2022,12.31,9.040000000000001,Formula Difference
TECHM,Mar 2022,12.31,9.040000000000001,Formula Difference
TECHM,Mar 2023,8.76,5.49,Formula Difference
TECHM,Mar 2023,8.76,5.49,Formula Difference
TITAN,Mar 2013,3.8999999999999986,14.099999999999998,Formula Difference
TITAN,Mar 2014,3.7699999999999996,6.43,Formula Difference
TITAN,Mar 2015,6.439999999999998,3.7600000000000016,Formula Difference
TITAN,Mar 2016,13.649999999999999,3.4499999999999993,Formula Difference
TITAN,Mar 2017,16.43,6.23,Formula Difference
TITAN,Mar 2018,11.25,1.0500000000000007,Formula Difference
