id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,broad_sector,net_profit_margin_pct_z,operating_profit_margin_pct_z,return_on_equity_pct_z,debt_to_equity_z,interest_coverage_z,asset_turnover_z,free_cash_flow_cr_z,earnings_per_share_z,book_value_per_share_z,cash_from_operations_cr_z
267,BOSCHLTD,Mar 2024,14.89,13.0,20.64,0.0032,71.7843,0.9638,1536.0,283.0,844.0,40.2133,44.0,39.0,1253.0,Consumer Discretionary,0.5046940863935329,-0.357471744428698,-0.295465064770247,-0.6575548647198333,0.3593346718200629,-0.2950311943451935,-0.2394909597351116,3.063048573570598,0.9544737830061611,-0.45571048773080963
909,PNB,Mar 2024,8.4,,61.31999999999999,3.6843,,1.507,-29445.0,1506.0,8.0,5.7435,18.0,55017.0,-27939.0,Financials,-0.35236255259228594,,3.325790204076897,-0.27537537805976603,,4.333179300381165,-0.35200261367159924,-0.5396521967302907,-0.5022874277457472,-0.43798033028062533
1040,TATAMOTORS,Mar 2024,7.26,14.0,37.46,1.2631,6.5302,1.1851,45133.0,22782.0,94.0,11.0859,7.0,107262.0,67915.0,Consumer Discretionary,-0.6312398012709672,-0.3572398243016299,-0.2202622788776664,0.5337664821630052,-0.882371999104954,-0.2794637799117917,3.3508028753585486,-0.37196264318592015,-0.44986175092365394,3.335754619412239
1184,INDIGO,Mar 2024,11.85,16331.0,892.57,0.0186,22.6126,56.3863,9424.0,11759.0,212.0,1.9062,0.0,17.0,21183.0,Consumer Discretionary,0.05210705906717884,3.427000889067984,3.6029633004686246,-0.642993114785715,-0.5763433608357189,3.6036810805540815,0.4101004747952182,0.16847912158377204,-0.8924477318493641,0.6778273536985049
197,BAJAJHLDNG,Mar 2024,432.73,92.0,13.58,0.0012,3764.5,0.0261,1469.0,472.0,653.0,48.8712,20.0,63.0,1941.0,Financials,4.493179235302924,0.14621983396953814,-0.42654458901131237,-1.1676024381076833,3.5833283571557666,-0.5702490388009475,0.5569321911918668,4.258383311792783,1.7754681769544645,0.172512265018125
549,ICICIBANK,Mar 2024,28.89,-14152.0,17.99,6.4456,1.3009,0.0675,12547.0,144737.0,63.0,18.2309,16.0,1651008.0,157284.0,Financials,-0.11838156790118974,-1.049914870846524,-0.07992128701049545,0.3935466118156959,-0.3845710280568654,-0.43316892991976746,0.882648040589469,-0.13051738592599763,0.15722479614130025,3.346399521761558
490,HDFCBANK,Mar 2024,23.07,-44685.0,14.34,6.8088,1.4008,0.0704,35669.0,16600.0,84.0,60.0521,23.0,3107503.0,19069.0,Financials,-0.18484175974609848,-3.6139124096101316,-0.3668090539726228,0.4815314257521634,-0.3844656939679561,-0.4235667000706027,1.5624821144088732,0.025697723653823355,2.36597862941524,0.5224626389229776
54,ADANIGREEN,Mar 2024,13.67,79.0,12.81,6.5953,1.7139,0.1047,-13347.0,21060.0,7.0,0.6208,0.0,64858.0,7713.0,Energy,-0.18782836849738382,1.8380294667930759,-0.4507583225329147,3.146319115853084,-1.0813216965249117,-0.8930980299366399,-1.5845361037581838,-0.9783983890624237,-0.6927580357834578,-0.7148083044513258
